Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Relative Humidity,Solar Zenith Angle,Precipitation,Pressure,Wind Speed,Dew Point
2021,1,2,15,30,7.7,0,0,0,92.2,94.8,1.9000000000000001,998,1.9000000000000001,6.5
2021,1,2,16,30,7.800000000000001,8,8,0,91.79,86.28,1.9000000000000001,998,2,6.5
2021,1,2,17,30,7.9,17,17,0,91.25,79.39,2,998,2.1,6.6000000000000005
2021,1,2,18,30,8.1,59,60,3,90.27,74.16,2,997,2.2,6.6000000000000005
2021,1,2,19,30,8.4,120,141,66,88.7,71.09,2,996,2.2,6.6000000000000005
2021,1,2,20,30,8.6,60,60,1,88.15,70.5,2,995,2.2,6.7
2021,1,2,21,30,8.8,66,69,10,87.92,72.46000000000001,2,995,2.3000000000000003,6.9
2021,1,2,22,30,8.9,18,18,0,88.07000000000001,76.75,2.1,994,2.2,7
2021,1,2,23,30,8.9,11,11,0,88.91,82.95,2.1,994,2.2,7.2
2021,1,3,0,30,9,0,0,0,89.45,90.84,2.1,994,2,7.4
2021,1,3,1,30,8.9,0,0,0,90.96000000000001,99.7,2.1,993,1.8,7.5
2021,1,3,2,30,8.700000000000001,0,0,0,92.36,109.28,2.1,993,1.6,7.5
2021,1,3,3,30,8.3,0,0,0,94.48,119.28,2,993,1.2000000000000002,7.5
2021,1,3,4,30,7.800000000000001,0,0,0,95.72,129.35,1.9000000000000001,993,0.9,7.2
2021,1,3,5,30,7.2,0,0,0,96.79,139.06,1.9000000000000001,993,0.7000000000000001,6.7
2021,1,3,6,30,6.4,0,0,0,97.52,147.65,1.8,993,0.5,6
2021,1,3,7,30,5.4,0,0,0,98.24000000000001,153.66,1.6,994,0.5,5.1000000000000005
2021,1,3,8,30,4.7,0,0,0,96.72,154.96,1.5,995,0.5,4.2
2021,1,3,9,30,4.4,0,0,0,94.71000000000001,150.88,1.3,996,0.30000000000000004,3.6
2021,1,3,10,30,4.1000000000000005,0,0,0,94,143.24,1.2000000000000002,998,0.30000000000000004,3.2
2021,1,3,11,30,3.5,0,0,0,95.55,133.92000000000002,1,999,0.7000000000000001,2.9000000000000004
2021,1,3,12,30,3.1,0,0,0,95.7,123.94,0.9,1000,0.9,2.5
2021,1,3,13,30,3,0,0,0,96.68,113.86,0.9,1001,0.9,2.5
2021,1,3,14,30,3,0,0,0,96.71000000000001,104.04,0.9,1002,1,2.5
2021,1,3,15,30,3.1,0,0,0,96.03,94.79,1.1,1003,1.2000000000000002,2.5
2021,1,3,16,30,3.6,14,14,0,94.19,86.25,1.3,1004,1.3,2.8000000000000003
2021,1,3,17,30,4.4,39,39,0,92.92,79.35000000000001,1.4000000000000001,1004,1.5,3.4000000000000004
2021,1,3,18,30,5.4,36,36,0,91.01,74.10000000000001,1.4000000000000001,1003,1.7000000000000002,4
2021,1,3,19,30,6.300000000000001,113,186,223,90.68,71.01,1.4000000000000001,1003,1.8,4.9
2021,1,3,20,30,7,109,125,48,91.28,70.4,1.3,1003,1.6,5.7
2021,1,3,21,30,7.300000000000001,98,119,68,92.26,72.34,1.3,1004,1.3,6.1000000000000005
2021,1,3,22,30,7.2,77,155,337,93.98,76.61,1.3,1004,1.1,6.300000000000001
2021,1,3,23,30,7.1000000000000005,41,49,60,94.42,82.81,1.3,1005,0.9,6.300000000000001
2021,1,4,0,30,6.5,1,1,0,96.4,90.10000000000001,1.3,1005,0.9,6
2021,1,4,1,30,6.2,0,0,0,96.59,99.55,1.3,1005,0.8,5.7
2021,1,4,2,30,5.800000000000001,0,0,0,96.96000000000001,109.14,1.2000000000000002,1004,0.7000000000000001,5.4
2021,1,4,3,30,5.5,0,0,0,96.07000000000001,119.13,1.1,1003,0.7000000000000001,4.9
2021,1,4,4,30,5.2,0,0,0,95.46000000000001,129.21,1.2000000000000002,1002,0.6000000000000001,4.5
2021,1,4,5,30,5.2,0,0,0,94.02,138.92000000000002,1.4000000000000001,1000,0.6000000000000001,4.3
2021,1,4,6,30,5.300000000000001,0,0,0,94.21000000000001,147.51,1.7000000000000002,999,0.7000000000000001,4.4
2021,1,4,7,30,5.5,0,0,0,93.47,153.53,1.9000000000000001,997,0.9,4.5
2021,1,4,8,30,6.2,0,0,0,89.86,154.87,2,997,1.2000000000000002,4.7
2021,1,4,9,30,7.2,0,0,0,88.01,150.83,1.9000000000000001,996,1.4000000000000001,5.300000000000001
2021,1,4,10,30,7.800000000000001,0,0,0,88.76,143.23,1.9000000000000001,994,1.4000000000000001,6.1000000000000005
2021,1,4,11,30,8.1,0,0,0,87.47,133.92000000000002,2,992,1.3,6.1000000000000005
2021,1,4,12,30,8.200000000000001,0,0,0,85.29,123.95,2,990,1.3,5.9
2021,1,4,13,30,8.1,0,0,0,84.89,113.86,2.1,989,1.2000000000000002,5.7
2021,1,4,14,30,7.800000000000001,0,0,0,87.56,104.03,2.1,989,1,5.9
2021,1,4,15,30,7.4,0,0,0,90.98,94.78,2,989,0.8,6
2021,1,4,16,30,7.1000000000000005,8,8,0,93.13,86.23,2,990,0.6000000000000001,6.1000000000000005
2021,1,4,17,30,7.1000000000000005,22,22,0,92.85000000000001,79.3,1.8,990,0.6000000000000001,6
2021,1,4,18,30,7.300000000000001,22,22,0,92.13,74.03,1.7000000000000002,991,0.7000000000000001,6.1000000000000005
2021,1,4,19,30,7.7,74,81,20,91.59,70.92,1.5,992,1,6.4
2021,1,4,20,30,7.9,62,62,0,91.28,70.29,1.3,993,1.1,6.6000000000000005
2021,1,4,21,30,8,41,41,0,91.48,72.21000000000001,1.3,994,1.1,6.7
2021,1,4,22,30,7.7,42,42,0,93.60000000000001,76.48,1.3,995,1,6.7
2021,1,4,23,30,7.4,25,25,2,93.81,82.67,1.3,996,0.9,6.5
2021,1,5,0,30,6.5,2,2,0,96.06,89.98,1.4000000000000001,998,0.8,5.9
2021,1,5,1,30,6.1000000000000005,0,0,0,96.46000000000001,99.4,1.3,999,0.8,5.6000000000000005
2021,1,5,2,30,5.800000000000001,0,0,0,97.24000000000001,108.99000000000001,1.3,1001,0.9,5.4
2021,1,5,3,30,5.6000000000000005,0,0,0,97.12,118.98,1.2000000000000002,1002,0.9,5.2
2021,1,5,4,30,5.5,0,0,0,97.08,129.05,1.2000000000000002,1003,0.9,5.1000000000000005
2021,1,5,5,30,5.5,0,0,0,96.87,138.77,1.2000000000000002,1004,0.8,5
2021,1,5,6,30,5.4,0,0,0,97.55,147.36,1.1,1005,0.8,5
2021,1,5,7,30,5.300000000000001,0,0,0,97.44,153.39000000000001,1.1,1005,0.8,4.9
2021,1,5,8,30,5.2,0,0,0,96.85000000000001,154.77,1.1,1006,0.9,4.7
2021,1,5,9,30,5.1000000000000005,0,0,0,96.68,150.78,1.1,1007,0.8,4.6000000000000005
2021,1,5,10,30,5.1000000000000005,0,0,0,96.66,143.20000000000002,1.1,1008,0.8,4.6000000000000005
2021,1,5,11,30,5.1000000000000005,0,0,0,96.48,133.91,1.2000000000000002,1007,0.8,4.6000000000000005
2021,1,5,12,30,5.1000000000000005,0,0,0,96.3,123.95,1.2000000000000002,1007,0.9,4.6000000000000005
2021,1,5,13,30,5.300000000000001,0,0,0,96.18,113.86,1.3,1007,1,4.7
2021,1,5,14,30,5.300000000000001,0,0,0,96.58,104.02,1.4000000000000001,1008,1,4.800000000000001
2021,1,5,15,30,5.300000000000001,0,0,0,95.77,94.76,1.4000000000000001,1008,1,4.7
2021,1,5,16,30,5.4,11,11,0,93.97,86.19,1.4000000000000001,1008,1.1,4.5
2021,1,5,17,30,5.800000000000001,23,23,0,92.08,79.25,1.4000000000000001,1007,1.3,4.6000000000000005
2021,1,5,18,30,6.2,70,70,0,89.97,73.95,1.6,1006,1.5,4.7
2021,1,5,19,30,6.800000000000001,102,106,12,87.45,70.82000000000001,1.8,1005,1.5,4.9
2021,1,5,20,30,7.2,45,45,0,86.86,70.17,1.9000000000000001,1004,1.5,5.2
2021,1,5,21,30,7.2,41,41,0,87.2,72.07000000000001,2,1003,1.5,5.2
2021,1,5,22,30,6.9,39,39,0,87.86,76.33,2.1,1002,1.4000000000000001,5
2021,1,5,23,30,6.800000000000001,19,19,0,87.2,82.52,2.1,1002,1.4000000000000001,4.800000000000001
2021,1,6,0,30,6.6000000000000005,2,2,0,87.56,89.85000000000001,2.2,1001,1.5,4.7
2021,1,6,1,30,6.5,0,0,0,88.5,99.25,2.2,1001,1.5,4.7
2021,1,6,2,30,6.6000000000000005,0,0,0,88.10000000000001,108.83,2.1,1001,1.5,4.800000000000001
2021,1,6,3,30,6.6000000000000005,0,0,0,88.46000000000001,118.83,2.1,1001,1.4000000000000001,4.800000000000001
2021,1,6,4,30,6.6000000000000005,0,0,0,89.08,128.9,2.1,1001,1.3,4.9
2021,1,6,5,30,6.5,0,0,0,90.01,138.61,2.1,1002,1.2000000000000002,5
2021,1,6,6,30,6.4,0,0,0,91.15,147.21,2.1,1002,1.1,5.1000000000000005
2021,1,6,7,30,6.300000000000001,0,0,0,92.49,153.25,2,1002,1,5.2
2021,1,6,8,30,6.300000000000001,0,0,0,93.11,154.66,2,1003,0.9,5.300000000000001
2021,1,6,9,30,6.2,0,0,0,94.22,150.72,2,1003,0.8,5.300000000000001
2021,1,6,10,30,6.1000000000000005,0,0,0,94.79,143.17000000000002,1.9000000000000001,1003,0.8,5.300000000000001
2021,1,6,11,30,6,0,0,0,94.88,133.9,1.8,1003,0.8,5.2
2021,1,6,12,30,5.800000000000001,0,0,0,95.56,123.94,1.8,1004,0.8,5.1000000000000005
2021,1,6,13,30,5.7,0,0,0,95.59,113.85000000000001,1.7000000000000002,1004,0.7000000000000001,5.1000000000000005
2021,1,6,14,30,5.6000000000000005,0,0,0,95.88,104.01,1.6,1005,0.7000000000000001,5
2021,1,6,15,30,5.6000000000000005,0,0,0,95.43,94.73,1.6,1006,0.7000000000000001,4.9
2021,1,6,16,30,5.9,12,12,0,93.91,86.15,1.5,1006,0.7000000000000001,5
2021,1,6,17,30,6.7,61,63,11,92.06,79.19,1.3,1007,0.7000000000000001,5.5
2021,1,6,18,30,7.800000000000001,89,199,397,89.43,73.87,1.3,1007,0.7000000000000001,6.2
2021,1,6,19,30,8.8,126,202,231,88.28,70.71000000000001,1.3,1007,0.5,7
2021,1,6,20,30,9.200000000000001,105,266,473,86.92,70.04,1.3,1007,0.4,7.1000000000000005
2021,1,6,21,30,9.4,102,209,345,86.09,71.93,1.3,1006,0.30000000000000004,7.2
2021,1,6,22,30,8.9,56,200,602,89.15,76.18,1.3,1006,0.30000000000000004,7.2
2021,1,6,23,30,8.5,48,58,77,85.61,82.36,1.3,1006,0.30000000000000004,6.2
2021,1,7,0,30,7.1000000000000005,3,3,0,86.48,89.71000000000001,1.3,1007,0.7000000000000001,5
2021,1,7,1,30,6.4,0,0,0,87.88,99.09,1.4000000000000001,1007,0.9,4.5
2021,1,7,2,30,6.1000000000000005,0,0,0,87.2,108.67,1.4000000000000001,1008,1,4.1000000000000005
2021,1,7,3,30,5.9,0,0,0,86.88,118.67,1.4000000000000001,1008,1,3.9000000000000004
2021,1,7,4,30,5.7,0,0,0,87.48,128.74,1.4000000000000001,1009,0.9,3.8000000000000003
2021,1,7,5,30,5.4,0,0,0,88.57000000000001,138.45000000000002,1.4000000000000001,1009,0.9,3.7
2021,1,7,6,30,5,0,0,0,90.10000000000001,147.05,1.3,1010,0.8,3.5
2021,1,7,7,30,4.800000000000001,0,0,0,91.21000000000001,153.1,1.3,1011,0.5,3.5
2021,1,7,8,30,4.2,0,0,0,94.32000000000001,154.54,1.3,1012,0.5,3.4000000000000004
2021,1,7,9,30,3.3000000000000003,0,0,0,96.23,150.65,1.2000000000000002,1013,0.9,2.8000000000000003
2021,1,7,10,30,2.6,0,0,0,96.87,143.14000000000001,1.2000000000000002,1014,1,2.2
2021,1,7,11,30,2.2,0,0,0,98.2,133.88,1.2000000000000002,1014,1,1.9000000000000001
2021,1,7,12,30,2,0,0,0,98.33,123.92,1.1,1014,0.9,1.8
2021,1,7,13,30,1.9000000000000001,0,0,0,98.73,113.83,1.1,1015,0.8,1.7000000000000002
2021,1,7,14,30,2,0,0,0,98.11,103.98,1.1,1015,0.8,1.7000000000000002
2021,1,7,15,30,2.6,0,0,0,93.96000000000001,94.69,1.1,1015,0.8,1.7000000000000002
2021,1,7,16,30,3.9000000000000004,21,26,71,88.58,86.10000000000001,1.1,1015,0.7000000000000001,2.2
2021,1,7,17,30,5.5,68,73,24,88.60000000000001,79.11,1.1,1015,0.5,3.8000000000000003
2021,1,7,18,30,6.6000000000000005,103,176,261,89.53,73.78,1.1,1015,0.4,5
2021,1,7,19,30,7.2,116,238,368,89.9,70.60000000000001,1.1,1014,0.30000000000000004,5.7
2021,1,7,20,30,7.4,128,162,98,91.9,69.91,1.1,1013,0.2,6.2
2021,1,7,21,30,7.2,115,128,41,94.84,71.78,1.1,1012,0.30000000000000004,6.4
2021,1,7,22,30,6.7,55,55,0,94.61,76.02,1.1,1011,0.5,5.9
2021,1,7,23,30,6.300000000000001,43,44,7,93.64,82.2,1.1,1011,0.6000000000000001,5.4
2021,1,8,0,30,5.800000000000001,4,4,0,93.87,89.57000000000001,1.1,1010,0.8,4.9
2021,1,8,1,30,5.300000000000001,0,0,0,92.94,98.92,1,1009,0.9,4.3
2021,1,8,2,30,4.4,0,0,0,91.66,108.51,0.9,1008,1.1,3.2
2021,1,8,3,30,4.2,0,0,0,87.2,118.51,0.8,1007,1.1,2.3000000000000003
2021,1,8,4,30,4.6000000000000005,0,0,0,82.34,128.58,0.8,1007,1.2000000000000002,1.8
2021,1,8,5,30,5.1000000000000005,0,0,0,78.48,138.28,0.9,1006,1.2000000000000002,1.7000000000000002
2021,1,8,6,30,5.7,0,0,0,77.16,146.88,0.9,1005,1.1,2
2021,1,8,7,30,6,0,0,0,76.79,152.95000000000002,1,1005,1.1,2.2
2021,1,8,8,30,5.9,0,0,0,77.95,154.42000000000002,1,1004,1.1,2.3000000000000003
2021,1,8,9,30,6,0,0,0,79.73,150.57,1,1005,0.9,2.8000000000000003
2021,1,8,10,30,6.2,0,0,0,80.98,143.09,1.1,1005,0.8,3.2
2021,1,8,11,30,5.9,0,0,0,84.75,133.85,1.2000000000000002,1006,0.6000000000000001,3.5
2021,1,8,12,30,5.5,0,0,0,88.74,123.9,1.4000000000000001,1006,0.6000000000000001,3.8000000000000003
2021,1,8,13,30,5.300000000000001,0,0,0,91.46000000000001,113.81,1.5,1007,0.6000000000000001,4
2021,1,8,14,30,5,0,0,0,93.60000000000001,103.95,1.6,1008,0.7000000000000001,4.1000000000000005
2021,1,8,15,30,4.9,0,0,0,93.9,94.65,1.5,1009,0.7000000000000001,4
2021,1,8,16,30,5.1000000000000005,15,15,0,93.04,86.04,1.5,1010,0.6000000000000001,4.1000000000000005
2021,1,8,17,30,5.5,27,27,0,93.07000000000001,79.04,1.5,1012,0.6000000000000001,4.5
2021,1,8,18,30,6,62,62,0,92.44,73.68,1.4000000000000001,1012,0.5,4.9
2021,1,8,19,30,6.9,30,30,0,89.22,70.48,1.4000000000000001,1013,0.5,5.2
2021,1,8,20,30,7.800000000000001,22,22,0,88.71000000000001,69.76,1.3,1013,0.4,6.1000000000000005
2021,1,8,21,30,8,13,13,0,87.63,71.63,1.2000000000000002,1014,0.30000000000000004,6.1000000000000005
2021,1,8,22,30,7.6000000000000005,32,113,331,89.54,75.86,1.1,1015,0.30000000000000004,6
2021,1,8,23,30,7.2,19,39,145,85.97,82.03,1.1,1016,0.30000000000000004,5
2021,1,9,0,30,6.1000000000000005,4,4,7,84.36,89.42,0.9,1017,0.30000000000000004,3.7
2021,1,9,1,30,5.5,0,0,0,85.42,98.75,0.9,1018,0.4,3.2
2021,1,9,2,30,5.2,0,0,0,86.15,108.34,0.8,1018,0.4,3.1
2021,1,9,3,30,5,0,0,0,87.5,118.34,0.8,1019,0.4,3.1
2021,1,9,4,30,4.800000000000001,0,0,0,88.37,128.41,0.8,1019,0.4,3
2021,1,9,5,30,4.5,0,0,0,89.75,138.12,0.8,1020,0.4,3
2021,1,9,6,30,4.2,0,0,0,90.74,146.71,0.8,1020,0.5,2.8000000000000003
2021,1,9,7,30,3.7,0,0,0,92.63,152.78,0.7000000000000001,1020,0.7000000000000001,2.6
2021,1,9,8,30,3,0,0,0,95.61,154.29,0.7000000000000001,1020,0.9,2.4000000000000004
2021,1,9,9,30,2.3000000000000003,0,0,0,97.91,150.48,0.7000000000000001,1020,1,2
2021,1,9,10,30,1.8,0,0,0,98.48,143.04,0.7000000000000001,1019,0.9,1.6
2021,1,9,11,30,1.6,0,0,0,96.49000000000001,133.82,0.6000000000000001,1019,0.8,1.1
2021,1,9,12,30,1.6,0,0,0,94.49,123.87,0.6000000000000001,1018,0.7000000000000001,0.8
2021,1,9,13,30,1.5,0,0,0,93.47,113.78,0.6000000000000001,1017,0.5,0.6000000000000001
2021,1,9,14,30,1.1,0,0,0,92.96000000000001,103.92,0.6000000000000001,1017,0.4,0.1
2021,1,9,15,30,1,0,0,0,90.68,94.60000000000001,0.7000000000000001,1017,0.30000000000000004,-0.4
2021,1,9,16,30,2,25,30,70,87.25,85.98,0.8,1017,0.2,0.1
2021,1,9,17,30,3.3000000000000003,67,96,151,87.18,78.95,0.9,1017,0.4,1.4000000000000001
2021,1,9,18,30,4.5,102,129,97,84.95,73.57000000000001,1,1016,0.5,2.2
2021,1,9,19,30,5.5,119,234,341,83.01,70.35000000000001,1.1,1015,0.5,2.8000000000000003
2021,1,9,20,30,6.2,129,236,306,81.35000000000001,69.62,1.2000000000000002,1014,0.5,3.2
2021,1,9,21,30,6.300000000000001,121,155,106,82.63,71.46000000000001,1.3,1013,0.5,3.6
2021,1,9,22,30,6,75,81,23,86.67,75.69,1.4000000000000001,1013,0.6000000000000001,3.9000000000000004
2021,1,9,23,30,5.7,28,28,0,84.46000000000001,81.86,1.5,1012,0.7000000000000001,3.3000000000000003
2021,1,10,0,30,4.800000000000001,2,2,0,85.14,89.27,1.6,1011,0.8,2.5
2021,1,10,1,30,4.6000000000000005,0,0,0,83.99,98.58,1.5,1010,0.8,2.1
2021,1,10,2,30,4.6000000000000005,0,0,0,81.29,108.17,1.4000000000000001,1009,0.9,1.7000000000000002
2021,1,10,3,30,4.7,0,0,0,79.23,118.17,1.3,1009,0.9,1.4000000000000001
2021,1,10,4,30,4.9,0,0,0,76.35000000000001,128.24,1.4000000000000001,1008,0.9,1.1
2021,1,10,5,30,4.800000000000001,0,0,0,75.8,137.94,1.5,1008,0.8,0.9
2021,1,10,6,30,4.5,0,0,0,78.07000000000001,146.53,1.7000000000000002,1008,0.6000000000000001,1
2021,1,10,7,30,4.5,0,0,0,81.65,152.61,1.8,1009,0.4,1.6
2021,1,10,8,30,4.5,0,0,0,85.01,154.15,1.8,1009,0.5,2.2
2021,1,10,9,30,4.3,0,0,0,89.12,150.39000000000001,1.9000000000000001,1010,0.5,2.7
2021,1,10,10,30,4,0,0,0,92.48,142.98,1.9000000000000001,1011,0.6000000000000001,2.9000000000000004
2021,1,10,11,30,4,0,0,0,92.31,133.78,1.8,1011,0.7000000000000001,2.9000000000000004
2021,1,10,12,30,4.1000000000000005,0,0,0,91.66,123.84,1.6,1011,0.8,2.9000000000000004
2021,1,10,13,30,4.3,0,0,0,90.51,113.75,1.3,1011,0.8,2.9000000000000004
2021,1,10,14,30,4.3,0,0,0,91.23,103.87,1.2000000000000002,1012,0.8,3
2021,1,10,15,30,4.5,0,0,0,90.94,94.55,1.2000000000000002,1013,0.8,3.1
2021,1,10,16,30,5,12,12,0,89.62,85.91,1.2000000000000002,1013,0.9,3.4000000000000004
2021,1,10,17,30,6,46,107,314,87.8,78.86,1.2000000000000002,1014,0.9,4.1000000000000005
2021,1,10,18,30,7.2,96,102,20,85.76,73.46000000000001,1.2000000000000002,1013,0.9,5
2021,1,10,19,30,8.3,86,86,0,84.72,70.21000000000001,1.3,1013,0.9,5.9
2021,1,10,20,30,9,104,105,4,83.84,69.46000000000001,1.3,1012,0.8,6.4
2021,1,10,21,30,9,106,117,35,86.05,71.3,1.4000000000000001,1012,0.8,6.800000000000001
2021,1,10,22,30,8.5,44,84,161,91.12,75.51,1.4000000000000001,1013,0.7000000000000001,7.1000000000000005
2021,1,10,23,30,8.1,39,39,2,92.62,81.69,1.5,1013,0.7000000000000001,7
2021,1,11,0,30,6.6000000000000005,4,4,0,96.76,89.12,1.6,1013,0.7000000000000001,6.1000000000000005
2021,1,11,1,30,6.300000000000001,0,0,0,95.71000000000001,98.41,1.7000000000000002,1013,0.8,5.7
2021,1,11,2,30,6.2,0,0,0,93.63,108,1.8,1012,0.8,5.2
2021,1,11,3,30,6,0,0,0,92.37,118,1.9000000000000001,1012,0.8,4.9
2021,1,11,4,30,5.6000000000000005,0,0,0,92.88,128.07,1.9000000000000001,1012,0.8,4.5
2021,1,11,5,30,5.4,0,0,0,92.86,137.77,1.9000000000000001,1011,0.7000000000000001,4.3
2021,1,11,6,30,5.4,0,0,0,93.17,146.35,1.9000000000000001,1011,0.7000000000000001,4.4
2021,1,11,7,30,5.5,0,0,0,93.09,152.44,1.8,1011,0.7000000000000001,4.5
2021,1,11,8,30,5.6000000000000005,0,0,0,93.06,154,1.8,1011,0.7000000000000001,4.6000000000000005
2021,1,11,9,30,5.800000000000001,0,0,0,92.74,150.29,1.8,1011,0.8,4.7
2021,1,11,10,30,5.9,0,0,0,93.02,142.91,1.8,1011,0.9,4.9
2021,1,11,11,30,5.800000000000001,0,0,0,93.8,133.73,1.8,1010,0.9,4.9
2021,1,11,12,30,5.800000000000001,0,0,0,94.12,123.8,1.9000000000000001,1009,0.9,4.9
2021,1,11,13,30,6.1000000000000005,0,0,0,92.46000000000001,113.7,2,1008,1,5
2021,1,11,14,30,6.4,0,0,0,92.72,103.83,2,1008,1,5.300000000000001
2021,1,11,15,30,6.6000000000000005,0,0,0,92.42,94.49,2.1,1008,0.9,5.5
2021,1,11,16,30,7,7,7,0,90.94,85.84,2.1,1008,0.8,5.6000000000000005
2021,1,11,17,30,7.4,12,12,0,91.48,78.77,2.1,1008,0.7000000000000001,6.1000000000000005
2021,1,11,18,30,7.6000000000000005,12,12,0,93.13,73.34,2.1,1008,0.6000000000000001,6.6000000000000005
2021,1,11,19,30,7.7,36,36,0,93.9,70.07000000000001,2.1,1007,0.5,6.800000000000001
2021,1,11,20,30,7.7,52,52,0,94.98,69.3,2.1,1006,0.5,6.9
2021,1,11,21,30,7.6000000000000005,35,35,0,95.62,71.12,2.2,1005,0.5,6.9
2021,1,11,22,30,7.300000000000001,23,23,0,95.94,75.33,2.2,1004,0.6000000000000001,6.7
2021,1,11,23,30,7.2,13,13,0,94.95,81.51,2.2,1004,0.7000000000000001,6.4
2021,1,12,0,30,7,2,2,0,94.98,88.96000000000001,2.2,1002,0.8,6.300000000000001
2021,1,12,1,30,6.9,0,0,0,94.89,98.23,2.2,1001,0.9,6.1000000000000005
2021,1,12,2,30,6.9,0,0,0,93.91,107.82000000000001,2.2,1000,0.9,6
2021,1,12,3,30,6.800000000000001,0,0,0,93.66,117.82000000000001,2.3000000000000003,999,1,5.800000000000001
2021,1,12,4,30,6.800000000000001,0,0,0,93.07000000000001,127.89,2.3000000000000003,999,1.1,5.800000000000001
2021,1,12,5,30,6.800000000000001,0,0,0,92.65,137.59,2.3000000000000003,998,1.2000000000000002,5.7
2021,1,12,6,30,6.800000000000001,0,0,0,92.4,146.17000000000002,2.4000000000000004,997,1.2000000000000002,5.7
2021,1,12,7,30,7,0,0,0,91.98,152.26,2.4000000000000004,996,1.1,5.800000000000001
